"Time (s)","Frequency (Hz)","Speed (m/s)"
8.067132479E0,非數值,非數值
8.072132583E0,非數值,非數值
8.077132688E0,非數值,非數值
8.082132792E0,非數值,非數值
8.087132896E0,非數值,非數值
8.092133000E0,非數值,非數值
8.097133104E0,非數值,非數值
8.102133208E0,非數值,非數值
8.107133313E0,非數值,非數值
8.112133417E0,非數值,非數值
8.117133521E0,1.003593348E3,1.217363836E0
8.122133625E0,1.005409963E3,1.829489786E0
8.127133729E0,1.003087842E3,1.046634378E0
8.132133833E0,1.005477597E3,1.852237113E0
8.137133938E0,非數值,非數值
8.142134042E0,非數值,非數值
8.147134146E0,非數值,非數值
8.152134250E0,非數值,非數值
8.157134354E0,非數值,非數值
8.162134458E0,非數值,非數值
8.167134563E0,1.005224806E3,1.767200743E0
8.172134667E0,1.002935308E3,9.950839589E-1
8.177134771E0,非數值,非數值
8.182134875E0,非數值,非數值
8.187134979E0,非數值,非數值
8.192135083E0,非數值,非數值
8.197135188E0,1.005292567E3,1.789999219E0
8.202135292E0,非數值,非數值
8.207135396E0,非數值,非數值
8.212135500E0,非數值,非數值
8.217135604E0,非數值,非數值
8.222135708E0,非數值,非數值
8.227135813E0,非數值,非數值
8.232135917E0,非數值,非數值
8.237136021E0,非數值,非數值
8.242136125E0,非數值,非數值
8.247136229E0,非數值,非數值
8.252136333E0,非數值,非數值
8.257136438E0,非數值,非數值
8.262136542E0,非數值,非數值
8.267136646E0,1.004661045E3,1.577403058E0
8.272136750E0,非數值,非數值
8.277136854E0,非數值,非數值
8.282136958E0,1.007441689E3,2.511484627E0
8.287137063E0,非數值,非數值
8.292137167E0,1.003360553E3,1.138761235E0
8.297137271E0,1.004244715E3,1.437103161E0
8.302137375E0,非數值,非數值
8.307137479E0,非數值,非數值
8.312137583E0,非數值,非數值
8.317137688E0,非數值,非數值
8.322137792E0,非數值,非數值
8.327137896E0,非數值,非數值
8.332138000E0,非數值,非數值
8.337138104E0,非數值,非數值
8.342138208E0,非數值,非數值
8.347138313E0,1.003418468E3,1.158319563E0
8.352138417E0,非數值,非數值
8.357138521E0,非數值,非數值
8.362138625E0,非數值,非數值
8.367138729E0,非數值,非數值
8.372138834E0,非數值,非數值
8.377138938E0,非數值,非數值
8.382139042E0,非數值,非數值
8.387139146E0,非數值,非數值
8.392139250E0,非數值,非數值
8.397139354E0,非數值,非數值
8.402139459E0,1.006539307E3,2.208919722E0
8.407139563E0,非數值,非數值
8.412139667E0,非數值,非數值
8.417139771E0,非數值,非數值
8.422139875E0,非數值,非數值
8.427139979E0,非數值,非數值
8.548783000E0,非數值,非數值
8.553783104E0,非數值,非數值
8.558783208E0,非數值,非數值
8.563783313E0,非數值,非數值
8.568783417E0,非數值,非數值
8.573783521E0,非數值,非數值
8.578783625E0,非數值,非數值
8.583783729E0,非數值,非數值
8.588783833E0,非數值,非數值
8.593783938E0,非數值,非數值
8.598784042E0,非數值,非數值
8.603784146E0,非數值,非數值
8.608784250E0,非數值,非數值
8.613784354E0,非數值,非數值
8.618784458E0,非數值,非數值
8.623784563E0,非數值,非數值
8.628784667E0,1.006849109E3,2.312856019E0
8.633784771E0,1.007684502E3,2.592806232E0
8.638784875E0,非數值,非數值
8.643784979E0,1.004371477E3,1.479833163E0
8.648785083E0,1.007077504E3,2.389439950E0
8.653785188E0,非數值,非數值
8.658785292E0,非數值,非數值
8.663785396E0,非數值,非數值
8.668785500E0,非數值,非數值
8.673785604E0,非數值,非數值
8.678785708E0,1.007181237E3,2.424211644E0
8.683785813E0,非數值,非數值
8.688785917E0,1.006908168E3,2.332662719E0
8.693786021E0,1.003682615E3,1.247495049E0
8.698786125E0,非數值,非數值
8.703786229E0,非數值,非數值
8.708786333E0,非數值,非數值
8.713786438E0,非數值,非數值
8.718786542E0,非數值,非數值
8.723786646E0,1.005742760E3,1.941389301E0
8.728786750E0,非數值,非數值
8.733786854E0,1.006868663E3,2.319414034E0
8.738786958E0,1.005854981E3,1.979105764E0
8.743787063E0,1.005048938E3,1.708015160E0
8.748787167E0,1.006386036E3,2.157474647E0
8.753787271E0,非數值,非數值
8.758787375E0,非數值,非數值
8.763787479E0,非數值,非數值
8.768787583E0,非數值,非數值
8.773787688E0,非數值,非數值
8.778787792E0,非數值,非數值
8.783787896E0,非數值,非數值
8.788788000E0,非數值,非數值
8.793788104E0,非數值,非數值
8.798788208E0,1.006155678E3,2.080126082E0
8.803788313E0,1.004173068E3,1.412946631E0
8.808788417E0,非數值,非數值
8.813788521E0,1.003186194E3,1.079865289E0
8.818788625E0,非數值,非數值
8.823788729E0,非數值,非數值
8.828788833E0,1.003840675E3,1.300833556E0
8.833788938E0,非數值,非數值
8.838789042E0,非數值,非數值
8.843789146E0,非數值,非數值
8.848789250E0,非數值,非數值
8.853789354E0,1.002886541E3,9.785991134E-1
8.858789459E0,非數值,非數值
8.863789563E0,非數值,非數值
8.868789667E0,非數值,非數值
8.873789771E0,非數值,非數值
8.878789875E0,非數值,非數值
8.883789979E0,非數值,非數值
8.888790084E0,非數值,非數值
8.893790188E0,非數值,非數值
8.898790292E0,非數值,非數值
8.903790396E0,非數值,非數值
8.908790500E0,非數值,非數值
8.913790604E0,非數值,非數值
8.918790709E0,非數值,非數值
8.923790813E0,非數值,非數值
8.928790917E0,非數值,非數值
8.933791021E0,非數值,非數值
8.938791125E0,1.004485003E3,1.518092295E0
8.943791229E0,1.002760509E3,9.359893267E-1
8.948791334E0,非數值,非數值
8.953791438E0,非數值,非數值
8.958791542E0,非數值,非數值
8.963791646E0,1.002815907E3,9.547200628E-1
8.968791750E0,非數值,非數值
8.973791854E0,非數值,非數值
8.978791959E0,非數值,非數值
8.983792063E0,非數值,非數值
8.988792167E0,非數值,非數值
8.993792271E0,非數值,非數值
8.998792375E0,非數值,非數值
9.003792479E0,非數值,非數值
9.008792584E0,非數值,非數值
9.013792688E0,非數值,非數值
9.018792792E0,非數值,非數值
9.023792896E0,非數值,非數值
9.028793000E0,非數值,非數值
9.033793104E0,非數值,非數值
9.038793209E0,非數值,非數值
9.043793313E0,非數值,非數值
8.965470000E0,非數值,非數值
8.970470104E0,非數值,非數值
8.975470208E0,非數值,非數值
8.980470313E0,非數值,非數值
8.985470417E0,非數值,非數值
8.990470521E0,非數值,非數值
8.995470625E0,非數值,非數值
9.000470729E0,非數值,非數值
9.005470833E0,非數值,非數值
9.010470938E0,非數值,非數值
9.015471042E0,非數值,非數值
9.020471146E0,非數值,非數值
9.025471250E0,1.005013891E3,1.696218434E0
9.030471354E0,非數值,非數值
9.035471458E0,非數值,非數值
9.040471563E0,非數值,非數值
9.045471667E0,非數值,非數值
9.050471771E0,非數值,非數值
9.055471875E0,1.002765142E3,9.375558489E-1
9.060471979E0,1.005248156E3,1.775057293E0
9.065472083E0,非數值,非數值
9.070472188E0,非數值,非數值
9.075472292E0,非數值,非數值
9.080472396E0,非數值,非數值
9.085472500E0,非數值,非數值
9.090472604E0,非數值,非數值
9.095472708E0,非數值,非數值
9.100472813E0,非數值,非數值
9.105472917E0,非數值,非數值
9.110473021E0,1.002605279E3,8.834931928E-1
9.115473125E0,非數值,非數值
9.120473229E0,非數值,非數值
9.125473333E0,非數值,非數值
9.130473438E0,非數值,非數值
9.135473542E0,1.007429980E3,2.507562217E0
9.140473646E0,1.005261849E3,1.779664470E0
9.145473750E0,非數值,非數值
9.150473854E0,非數值,非數值
9.155473958E0,1.004371287E3,1.479769135E0
9.160474063E0,1.004180522E3,1.415460081E0
9.165474167E0,非數值,非數值
9.170474271E0,非數值,非數值
9.175474375E0,1.007205038E3,2.432188927E0
9.180474479E0,非數值,非數值
9.185474583E0,1.004501930E3,1.523796292E0
9.190474688E0,1.004909716E3,1.661147735E0
9.195474792E0,非數值,非數值
9.200474896E0,非數值,非數值
9.205475000E0,非數值,非數值
9.210475104E0,非數值,非數值
9.215475208E0,非數值,非數值
9.220475313E0,非數值,非數值
9.225475417E0,非數值,非數值
9.230475521E0,非數值,非數值
9.235475625E0,非數值,非數值
9.240475729E0,非數值,非數值
9.245475833E0,非數值,非數值
9.250475938E0,非數值,非數值
9.255476042E0,非數值,非數值
9.260476146E0,非數值,非數值
9.265476250E0,非數值,非數值
9.270476354E0,非數值,非數值
9.275476458E0,非數值,非數值
9.280476563E0,非數值,非數值
9.285476667E0,非數值,非數值
9.290476771E0,1.005972577E3,2.018619919E0
9.295476875E0,非數值,非數值
9.300476979E0,非數值,非數值
9.305477083E0,非數值,非數值
9.310477188E0,非數值,非數值
9.315477292E0,非數值,非數值
9.320477396E0,非數值,非數值
9.325477500E0,1.004996940E3,1.690512230E0
9.330477604E0,1.007771081E3,2.621793495E0
9.335477708E0,非數值,非數值
9.340477813E0,非數值,非數值
9.345477917E0,非數值,非數值
9.350478021E0,非數值,非數值
9.355478125E0,非數值,非數值
9.360478229E0,非數值,非數值
9.365478334E0,1.003903028E3,1.321870347E0
9.370478438E0,非數值,非數值
9.375478542E0,非數值,非數值
9.380478646E0,非數值,非數值
9.385478750E0,非數值,非數值
9.390478854E0,非數值,非數值
9.395478959E0,非數值,非數值
9.400479063E0,非數值,非數值
9.405479167E0,非數值,非數值
9.410479271E0,非數值,非數值
9.415479375E0,非數值,非數值
9.420479479E0,非數值,非數值
9.425479584E0,非數值,非數值
9.430479688E0,非數值,非數值
9.435479792E0,非數值,非數值
9.440479896E0,非數值,非數值
9.445480000E0,非數值,非數值
9.450480104E0,非數值,非數值
9.455480209E0,非數值,非數值
9.460480313E0,非數值,非數值
9.482044292E0,非數值,非數值
9.487044396E0,非數值,非數值
9.492044500E0,非數值,非數值
9.497044604E0,非數值,非數值
9.502044708E0,非數值,非數值
9.507044812E0,非數值,非數值
9.512044917E0,非數值,非數值
9.517045021E0,非數值,非數值
9.522045125E0,非數值,非數值
9.527045229E0,非數值,非數值
9.532045333E0,非數值,非數值
9.537045438E0,1.007268235E3,2.453368378E0
9.542045542E0,非數值,非數值
9.547045646E0,1.005390994E3,1.823109712E0
9.552045750E0,非數值,非數值
9.557045854E0,1.006724539E3,2.271071510E0
9.562045958E0,1.005590597E3,1.890235362E0
9.567046063E0,非數值,非數值
9.572046167E0,非數值,非數值
9.577046271E0,非數值,非數值
9.582046375E0,非數值,非數值
9.587046479E0,非數值,非數值
9.592046583E0,非數值,非數值
9.597046688E0,非數值,非數值
9.602046792E0,非數值,非數值
9.607046896E0,非數值,非數值
9.612047000E0,非數值,非數值
9.617047104E0,非數值,非數值
9.622047208E0,非數值,非數值
9.627047313E0,非數值,非數值
9.632047417E0,非數值,非數值
9.637047521E0,1.006673210E3,2.253850828E0
9.642047625E0,非數值,非數值
9.647047729E0,非數值,非數值
9.652047833E0,非數值,非數值
9.657047938E0,非數值,非數值
9.662048042E0,非數值,非數值
9.667048146E0,1.006302569E3,2.129452381E0
9.672048250E0,非數值,非數值
9.677048354E0,非數值,非數值
9.682048458E0,1.005114917E3,1.730221908E0
9.687048563E0,非數值,非數值
9.692048667E0,非數值,非數值
9.697048771E0,非數值,非數值
9.702048875E0,1.004843527E3,1.638861220E0
9.707048979E0,1.003612348E3,1.223777602E0
9.712049083E0,1.004315909E3,1.461102992E0
9.717049188E0,非數值,非數值
9.722049292E0,非數值,非數值
9.727049396E0,非數值,非數值
9.732049500E0,非數值,非數值
9.737049604E0,非數值,非數值
9.742049708E0,非數值,非數值
9.747049813E0,非數值,非數值
9.752049917E0,非數值,非數值
9.757050021E0,1.007190931E3,2.427460730E0
9.762050125E0,非數值,非數值
9.767050229E0,非數值,非數值
9.772050333E0,非數值,非數值
9.777050438E0,非數值,非數值
9.782050542E0,非數值,非數值
9.787050646E0,非數值,非數值
9.792050750E0,非數值,非數值
9.797050854E0,非數值,非數值
9.802050958E0,非數值,非數值
9.807051063E0,非數值,非數值
9.812051167E0,非數值,非數值
9.817051271E0,非數值,非數值
9.822051375E0,非數值,非數值
9.827051479E0,非數值,非數值
9.832051583E0,非數值,非數值
9.837051688E0,非數值,非數值
9.842051792E0,非數值,非數值
9.847051896E0,1.005247810E3,1.774940981E0
9.852052000E0,1.003962188E3,1.341827430E0
9.857052104E0,非數值,非數值
9.862052208E0,1.005527056E3,1.868869764E0
9.867052313E0,非數值,非數值
9.872052417E0,非數值,非數值
9.877052521E0,非數值,非數值
9.882052625E0,非數值,非數值
9.887052729E0,非數值,非數值
9.892052833E0,非數值,非數值
9.897052938E0,非數值,非數值
9.902053042E0,非數值,非數值
9.907053146E0,非數值,非數值
9.912053250E0,非數值,非數值
9.917053354E0,非數值,非數值
9.922053459E0,非數值,非數值
9.927053563E0,非數值,非數值
9.932053667E0,非數值,非數值
9.937053771E0,非數值,非數值
9.942053875E0,非數值,非數值
9.947053979E0,非數值,非數值
9.952054084E0,非數值,非數值
9.957054188E0,非數值,非數值
9.962054292E0,非數值,非數值
9.967054396E0,非數值,非數值
9.972054500E0,非數值,非數值
9.977054604E0,非數值,非數值
9.998605750E0,非數值,非數值
1.000360585E1,非數值,非數值
1.000860596E1,非數值,非數值
1.001360606E1,非數值,非數值
1.001860617E1,非數值,非數值
1.002360627E1,非數值,非數值
1.002860638E1,1.003114847E3,1.055759328E0
1.003360648E1,1.006115301E3,2.066564718E0
1.003860658E1,非數值,非數值
1.004360669E1,1.006225067E3,2.103428789E0
1.004860679E1,非數值,非數值
1.005360690E1,非數值,非數值
1.005860700E1,非數值,非數值
1.006360710E1,非數值,非數值
1.006860721E1,1.005334879E3,1.804233330E0
1.007360731E1,非數值,非數值
1.007860742E1,非數值,非數值
1.008360752E1,非數值,非數值
1.008860763E1,非數值,非數值
1.009360773E1,非數值,非數值
1.009860783E1,非數值,非數值
1.010360794E1,非數值,非數值
1.010860804E1,非數值,非數值
1.011360815E1,非數值,非數值
1.011860825E1,1.005219651E3,1.765466180E0
1.012360835E1,1.003606366E3,1.221758480E0
1.012860846E1,1.005809030E3,1.963663121E0
1.013360856E1,非數值,非數值
1.013860867E1,非數值,非數值
1.014360877E1,非數值,非數值
1.014860888E1,非數值,非數值
1.015360898E1,非數值,非數值
1.015860908E1,非數值,非數值
1.016360919E1,非數值,非數值
1.016860929E1,非數值,非數值
1.017360940E1,非數值,非數值
1.017860950E1,非數值,非數值
1.018360960E1,非數值,非數值
1.018860971E1,1.004857336E3,1.643511263E0
1.019360981E1,非數值,非數值
1.019860992E1,非數值,非數值
1.020361002E1,非數值,非數值
1.020861013E1,1.004537792E3,1.535879799E0
1.021361023E1,非數值,非數值
1.021861033E1,非數值,非數值
1.022361044E1,非數值,非數值
1.022861054E1,非數值,非數值
1.023361065E1,非數值,非數值
1.023861075E1,非數值,非數值
1.024361085E1,非數值,非數值
1.024861096E1,非數值,非數值
1.025361106E1,非數值,非數值
1.025861117E1,非數值,非數值
1.026361127E1,非數值,非數值
1.026861138E1,非數值,非數值
1.027361148E1,非數值,非數值
1.027861158E1,非數值,非數值
1.028361169E1,非數值,非數值
1.028861179E1,非數值,非數值
1.029361190E1,非數值,非數值
1.029861200E1,非數值,非數值
1.030361210E1,非數值,非數值
1.030861221E1,非數值,非數值
1.031361231E1,非數值,非數值
1.031861242E1,1.006882988E3,2.324218334E0
1.032361252E1,非數值,非數值
1.032861263E1,非數值,非數值
1.033361273E1,非數值,非數值
1.033861283E1,非數值,非數值
1.034361294E1,非數值,非數值
1.034861304E1,1.004055300E3,1.373233089E0
1.035361315E1,非數值,非數值
1.035861325E1,非數值,非數值
1.036361335E1,非數值,非數值
1.036861346E1,非數值,非數值
1.037361356E1,非數值,非數值
1.037861367E1,非數值,非數值
1.038361377E1,非數值,非數值
1.038861388E1,非數值,非數值
1.039361398E1,非數值,非數值
1.039861408E1,非數值,非數值
1.040361419E1,非數值,非數值
1.040861429E1,非數值,非數值
1.041361440E1,非數值,非數值
1.041861450E1,非數值,非數值
1.042361460E1,非數值,非數值
1.042861471E1,非數值,非數值
1.043361481E1,非數值,非數值
1.043861492E1,非數值,非數值
1.044361502E1,非數值,非數值
1.044861513E1,非數值,非數值
1.045361523E1,非數值,非數值
1.045861533E1,非數值,非數值
1.046361544E1,非數值,非數值
1.046861554E1,非數值,非數值
1.047361565E1,非數值,非數值
1.047861575E1,非數值,非數值
1.048361585E1,非數值,非數值
1.048861596E1,非數值,非數值
1.049361606E1,非數值,非數值
1.051529446E1,非數值,非數值
1.052029456E1,非數值,非數值
1.052529467E1,非數值,非數值
1.053029477E1,非數值,非數值
1.053529488E1,非數值,非數值
1.054029498E1,1.006692304E3,2.260257068E0
1.054529508E1,非數值,非數值
1.055029519E1,1.003922203E3,1.328339156E0
1.055529529E1,非數值,非數值
1.056029540E1,非數值,非數值
1.056529550E1,非數值,非數值
1.057029560E1,非數值,非數值
1.057529571E1,非數值,非數值
1.058029581E1,非數值,非數值
1.058529592E1,非數值,非數值
1.059029602E1,非數值,非數值
1.059529613E1,非數值,非數值
1.060029623E1,非數值,非數值
1.060529633E1,非數值,非數值
1.061029644E1,非數值,非數值
1.061529654E1,非數值,非數值
1.062029665E1,非數值,非數值
1.062529675E1,非數值,非數值
1.063029685E1,非數值,非數值
1.063529696E1,非數值,非數值
1.064029706E1,非數值,非數值
1.064529717E1,非數值,非數值
1.065029727E1,非數值,非數值
1.065529738E1,非數值,非數值
1.066029748E1,1.003321129E3,1.125446161E0
1.066529758E1,1.003236866E3,1.096983574E0
1.067029769E1,非數值,非數值
1.067529779E1,非數值,非數值
1.068029790E1,非數值,非數值
1.068529800E1,非數值,非數值
1.069029810E1,非數值,非數值
1.069529821E1,非數值,非數值
1.070029831E1,1.003647645E3,1.235691797E0
1.070529842E1,非數值,非數值
1.071029852E1,非數值,非數值
1.071529863E1,非數值,非數值
1.072029873E1,非數值,非數值
1.072529883E1,非數值,非數值
1.073029894E1,非數值,非數值
1.073529904E1,非數值,非數值
1.074029915E1,1.006447024E3,2.177946801E0
1.074529925E1,非數值,非數值
1.075029935E1,非數值,非數值
1.075529946E1,非數值,非數值
1.076029956E1,非數值,非數值
1.076529967E1,非數值,非數值
1.077029977E1,非數值,非數值
1.077529988E1,非數值,非數值
1.078029998E1,非數值,非數值
1.078530008E1,非數值,非數值
1.079030019E1,非數值,非數值
1.079530029E1,非數值,非數值
1.080030040E1,非數值,非數值
1.080530050E1,非數值,非數值
1.081030060E1,非數值,非數值
1.081530071E1,非數值,非數值
1.082030081E1,非數值,非數值
1.082530092E1,非數值,非數值
1.083030102E1,非數值,非數值
1.083530113E1,1.006325472E3,2.137141898E0
1.084030123E1,1.003659739E3,1.239774093E0
1.084530133E1,非數值,非數值
1.085030144E1,非數值,非數值
1.085530154E1,非數值,非數值
1.086030165E1,非數值,非數值
1.086530175E1,非數值,非數值
1.087030185E1,非數值,非數值
1.087530196E1,非數值,非數值
1.088030206E1,非數值,非數值
1.088530217E1,非數值,非數值
1.089030227E1,非數值,非數值
1.089530238E1,非數值,非數值
1.090030248E1,1.006893140E3,2.327623051E0
1.090530258E1,非數值,非數值
1.091030269E1,非數值,非數值
1.091530279E1,非數值,非數值
1.092030290E1,非數值,非數值
1.092530300E1,非數值,非數值
1.093030310E1,非數值,非數值
1.093530321E1,非數值,非數值
1.094030331E1,非數值,非數值
1.094530342E1,非數值,非數值
1.095030352E1,非數值,非數值
1.095530363E1,非數值,非數值
1.096030373E1,非數值,非數值
1.096530383E1,非數值,非數值
1.097030394E1,非數值,非數值
1.097530404E1,非數值,非數值
1.098030415E1,非數值,非數值
1.098530425E1,非數值,非數值
1.099030435E1,非數值,非數值
1.099530446E1,非數值,非數值
1.100030456E1,非數值,非數值
1.100530467E1,非數值,非數值
1.101030477E1,1.007159103E3,2.416792924E0
1.103788958E1,1.005955636E3,2.012928010E0
1.104288969E1,1.006418247E3,2.168287436E0
1.104788979E1,1.003996235E3,1.353311661E0
1.105288990E1,1.005370525E3,1.816224299E0
1.105789000E1,1.004768938E3,1.613742915E0
1.106289010E1,非數值,非數值
1.106789021E1,非數值,非數值
1.107289031E1,1.006907482E3,2.332432533E0
1.107789042E1,非數值,非數值
1.108289052E1,非數值,非數值
1.108789063E1,非數值,非數值
1.109289073E1,非數值,非數值
1.109789083E1,非數值,非數值
1.110289094E1,1.006741111E3,2.276630655E0
1.110789104E1,非數值,非數值
1.111289115E1,非數值,非數值
1.111789125E1,非數值,非數值
1.112289135E1,非數值,非數值
1.112789146E1,1.006737606E3,2.275455047E0
1.113289156E1,1.004581802E3,1.550707718E0
1.113789167E1,非數值,非數值
1.114289177E1,非數值,非數值
1.114789188E1,非數值,非數值
1.115289198E1,非數值,非數值
1.115789208E1,非數值,非數值
1.116289219E1,非數值,非數值
1.116789229E1,非數值,非數值
1.117289240E1,非數值,非數值
1.117789250E1,非數值,非數值
1.118289260E1,非數值,非數值
1.118789271E1,非數值,非數值
1.119289281E1,1.007165983E3,2.419099145E0
1.119789292E1,非數值,非數值
1.120289302E1,非數值,非數值
1.120789313E1,非數值,非數值
1.121289323E1,非數值,非數值
1.121789333E1,非數值,非數值
1.122289344E1,1.003655442E3,1.238323635E0
1.122789354E1,1.003969617E3,1.344333409E0
1.123289365E1,非數值,非數值
1.123789375E1,非數值,非數值
1.124289385E1,非數值,非數值
1.124789396E1,非數值,非數值
1.125289406E1,1.006746471E3,2.278428949E0
1.125789417E1,非數值,非數值
1.126289427E1,非數值,非數值
1.126789438E1,非數值,非數值
1.127289448E1,非數值,非數值
1.127789458E1,非數值,非數值
1.128289469E1,非數值,非數值
1.128789479E1,1.003840309E3,1.300709947E0
1.129289490E1,非數值,非數值
1.129789500E1,非數值,非數值
1.130289510E1,非數值,非數值
1.130789521E1,非數值,非數值
1.131289531E1,非數值,非數值
1.131789542E1,非數值,非數值
1.132289552E1,非數值,非數值
1.132789563E1,非數值,非數值
1.133289573E1,1.004602460E3,1.557667462E0
1.133789583E1,非數值,非數值
1.134289594E1,1.003588589E3,1.215757338E0
1.134789604E1,非數值,非數值
1.135289615E1,非數值,非數值
1.135789625E1,非數值,非數值
1.136289635E1,1.002865289E3,9.714147621E-1
1.136789646E1,非數值,非數值
1.137289656E1,非數值,非數值
1.137789667E1,非數值,非數值
1.138289677E1,非數值,非數值
1.138789688E1,非數值,非數值
1.139289698E1,非數值,非數值
1.139789708E1,非數值,非數值
1.140289719E1,非數值,非數值
1.140789729E1,非數值,非數值
1.141289740E1,非數值,非數值
1.141789750E1,非數值,非數值
1.142289760E1,非數值,非數值
1.142789771E1,非數值,非數值
1.143289781E1,非數值,非數值
1.143789792E1,非數值,非數值
1.144289802E1,非數值,非數值
1.144789813E1,非數值,非數值
1.145289823E1,非數值,非數值
1.145789833E1,非數值,非數值
1.146289844E1,非數值,非數值
1.146789854E1,非數值,非數值
1.147289865E1,非數值,非數值
1.147789875E1,非數值,非數值
1.148289885E1,非數值,非數值
1.148789896E1,非數值,非數值
1.149289906E1,非數值,非數值
1.149789917E1,非數值,非數值
1.150289927E1,非數值,非數值
1.150789938E1,非數值,非數值
1.151289948E1,非數值,非數值
1.151789958E1,非數值,非數值
1.152289969E1,1.003392277E3,1.149474804E0
1.152789979E1,1.004425506E3,1.498042599E0
1.153289990E1,1.002996670E3,1.015823599E0
1.166528438E1,非數值,非數值
1.167028448E1,非數值,非數值
1.167528458E1,非數值,非數值
1.168028469E1,非數值,非數值
1.168528479E1,非數值,非數值
1.169028490E1,非數值,非數值
1.169528500E1,非數值,非數值
1.170028510E1,非數值,非數值
1.170528521E1,非數值,非數值
1.171028531E1,非數值,非數值
1.171528542E1,1.004771392E3,1.614569549E0
1.172028552E1,非數值,非數值
1.172528563E1,非數值,非數值
1.173028573E1,非數值,非數值
1.173528583E1,非數值,非數值
1.174028594E1,非數值,非數值
1.174528604E1,非數值,非數值
1.175028615E1,非數值,非數值
1.175528625E1,1.004290138E3,1.452415778E0
1.176028635E1,1.005726978E3,1.936084559E0
1.176528646E1,非數值,非數值
1.177028656E1,非數值,非數值
1.177528667E1,非數值,非數值
1.178028677E1,1.007373930E3,2.488784035E0
1.178528688E1,非數值,非數值
1.179028698E1,非數值,非數值
1.179528708E1,非數值,非數值
1.180028719E1,非數值,非數值
1.180528729E1,非數值,非數值
1.181028740E1,非數值,非數值
1.181528750E1,非數值,非數值
1.182028760E1,非數值,非數值
1.182528771E1,非數值,非數值
1.183028781E1,非數值,非數值
1.183528792E1,非數值,非數值
1.184028802E1,非數值,非數值
1.184528813E1,非數值,非數值
1.185028823E1,非數值,非數值
1.185528833E1,非數值,非數值
1.186028844E1,非數值,非數值
1.186528854E1,非數值,非數值
1.187028865E1,非數值,非數值
1.187528875E1,非數值,非數值
1.188028885E1,1.004243082E3,1.436552584E0
1.188528896E1,非數值,非數值
1.189028906E1,非數值,非數值
1.189528917E1,非數值,非數值
1.190028927E1,非數值,非數值
1.190528938E1,非數值,非數值
1.191028948E1,非數值,非數值
1.191528958E1,非數值,非數值
1.192028969E1,非數值,非數值
1.192528979E1,非數值,非數值
1.193028990E1,非數值,非數值
1.193529000E1,非數值,非數值
1.194029010E1,非數值,非數值
1.194529021E1,非數值,非數值
1.195029031E1,非數值,非數值
1.195529042E1,非數值,非數值
1.196029052E1,非數值,非數值
1.196529063E1,非數值,非數值
1.197029073E1,非數值,非數值
1.197529083E1,非數值,非數值
1.198029094E1,非數值,非數值
1.198529104E1,非數值,非數值
1.199029115E1,非數值,非數值
1.199529125E1,非數值,非數值
1.200029135E1,非數值,非數值
1.200529146E1,非數值,非數值
1.201029156E1,非數值,非數值
1.201529167E1,非數值,非數值
1.202029177E1,非數值,非數值
1.202529188E1,非數值,非數值
1.203029198E1,非數值,非數值
1.203529208E1,非數值,非數值
1.204029219E1,非數值,非數值
1.204529229E1,1.002930041E3,9.933034145E-1
1.205029240E1,1.004658881E3,1.576673839E0
1.205529250E1,非數值,非數值
1.206029260E1,非數值,非數值
1.206529271E1,非數值,非數值
1.207029281E1,非數值,非數值
1.207529292E1,非數值,非數值
1.208029302E1,1.004503908E3,1.524462526E0
1.208529313E1,非數值,非數值
1.209029323E1,非數值,非數值
1.209529333E1,非數值,非數值
1.210029344E1,非數值,非數值
1.210529354E1,非數值,非數值
1.211029365E1,非數值,非數值
1.211529375E1,1.002817435E3,9.552365036E-1
1.212029385E1,1.002763914E3,9.371407084E-1
1.212529396E1,非數值,非數值
1.213029406E1,非數值,非數值
1.213529417E1,非數值,非數值
1.214029427E1,1.004824527E3,1.632463182E0
1.214529438E1,非數值,非數值
1.215029448E1,1.005758282E3,1.946606689E0
1.215529458E1,非數值,非數值
1.216029469E1,非數值,非數值
1.208191300E1,非數值,非數值
1.208691310E1,非數值,非數值
1.209191321E1,非數值,非數值
1.209691331E1,非數值,非數值
1.210191342E1,非數值,非數值
1.210691352E1,非數值,非數值
1.211191363E1,非數值,非數值
1.211691373E1,1.006103726E3,2.062676894E0
1.212191383E1,1.003400875E3,1.152378323E0
1.212691394E1,非數值,非數值
1.213191404E1,非數值,非數值
1.213691415E1,非數值,非數值
1.214191425E1,非數值,非數值
1.214691435E1,非數值,非數值
1.215191446E1,1.002649710E3,8.985207009E-1
1.215691456E1,1.005397134E3,1.825174928E0
1.216191467E1,非數值,非數值
1.216691477E1,非數值,非數值
1.217191488E1,非數值,非數值
1.217691498E1,1.006240088E3,2.108472750E0
1.218191508E1,非數值,非數值
1.218691519E1,非數值,非數值
1.219191529E1,非數值,非數值
1.219691540E1,1.003247353E3,1.100526161E0
1.220191550E1,非數值,非數值
1.220691560E1,非數值,非數值
1.221191571E1,非數值,非數值
1.221691581E1,非數值,非數值
1.222191592E1,非數值,非數值
1.222691602E1,非數值,非數值
1.223191613E1,非數值,非數值
1.223691623E1,非數值,非數值
1.224191633E1,非數值,非數值
1.224691644E1,非數值,非數值
1.225191654E1,非數值,非數值
1.225691665E1,非數值,非數值
1.226191675E1,非數值,非數值
1.226691685E1,非數值,非數值
1.227191696E1,非數值,非數值
